articulo,parrafo,titulo,texto,categoría,medio,fecha,autor,sección
17,4,Una industria que se lee bien,"YoPublico ofrece el servicio de conversión y distribución desde US$197 para un libro que sea sólo texto y que tenga hasta 250 páginas. Según datos difundidos por esa plataforma, menos de 10% de los autores colombianos tienen la oportunidad de publicar su obra en una casa editorial.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,5,Una industria que se lee bien,"Eugenia Mont, directora de contenido digital de YoPublico y exdirectora de Editorial Planeta en Perú, explica que uno de los principales problemas que se resuelven con YoPublico es el dilema de muchos autores. “La preocupación de cuántos ejemplares voy a imprimir desaparece, porque un ebook puede descargarse infinitas veces”.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,6,Una industria que se lee bien,"Si el o los escritores llevan su libro con todo el proceso listo —diagramación, corrección, diseño de portada—, YoPublico lo convierte y lo deja disponible para comercializarse en plataformas como Amazon y iTunes en siete u ocho días. Pero más allá del tiempo, las regalías son para el autor probablemente lo vital. Según la empresa peruana, usando este servicio los autores pueden tener entre 38 y 59% de regalías, en comparación con el 15% en promedio que reciben por sus obras en papel, según cifras del New York Times.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,7,Una industria que se lee bien,"Mont señala que aún hay mucha confusión entre el formato de un libro electrónico y un PDF. “Un ebook no es un PDF, porque un PDF es un documento que se puede modificar y que se puede leer y consultar. Un ebook permite tener otro tipo de experiencia”. Por ejemplo, tener funciones para lectura en la oscuridad y poder agrandar la tipografía y que esta se adapte a los márgenes de la pantalla.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,8,Una industria que se lee bien,¿Por qué alguien leería un ebook?,Mercado,El Espectador,3/28/2015,NA,Tecnología
17,9,Una industria que se lee bien,"La biblioteca virtual Grammata asegura que entre las motivaciones de un lector para hacerse a un libro electrónico están la amabilidad con la vista de la tinta (E Ink) de algunos dispositivos de lectura electrónica (ereaders). Además, la disponibilidad, en el caso de esa plataforma, de 65.000 títulos en español y 1.300 gratuitos.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,10,Una industria que se lee bien,Así le va al negocio,Mercado,El Espectador,3/28/2015,NA,Tecnología
17,11,Una industria que se lee bien,"En 2013, el 12,3% de las ventas de libros en el mundo fueron en formato electrónico. En 2018 será casi el doble: 26 de cada 100 libros que se venderán serán de ese tipo, según la firma de estadística Statista. Calcula esta empresa que en 2014 la industria de ebooks movió más de US$7.600 millones sólo en Norteamérica, frente a US$27 millones en Latinoamérica. Las cifras a 2016 serán casi US$11.000 millones y US$73 millones, respectivamente.",Mercado,El Espectador,3/28/2015,NA,Tecnología
17,12,Una industria que se lee bien,"En Colombia, según la Cámara Colombiana del Libro, si bien las ventas en ese formato hoy no superan el 1% del total, las publicaciones de ebooks pasaron de ser 59 en 2008 a 940 en 2012. De acuerdo con el Ministerio de las Tecnologías de la Información y las Comunicaciones, la industria de contenidos digitales en el país cuenta con cerca de 500 medianas y pequeñas compañías, de las cuales 12% se dedican a los ebooks.",Mercado,El Espectador,3/28/2015,NA,Tecnología
18,1,"Book' tráiler, así es lo último para enganchar a los lectores",Editoriales y escritores presentarán en videos cortos con estilo cinematográfico lo que serán sus libros para atraer la atención del público.,Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,2,"Book' tráiler, así es lo último para enganchar a los lectores","“17:00. Edificio Empire State de Nueva York. Durante una conferencia científica se produce un misterioso robo… Un thriller lleno de acción”, se lee mientras, de fondo, suena música de suspenso.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,3,"Book' tráiler, así es lo último para enganchar a los lectores","Pero no es una película, aunque podría tener todos los elementos de una. Es el nuevo libro del escritor Gorka Arkul, La llave de la eternidad, sobre el inventor Nikola Tesla.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,4,"Book' tráiler, así es lo último para enganchar a los lectores","Una pequeña muestra de la tendencia de los escritores y las editoriales a presentar un video corto de carácter cinematográfico, que atraiga al público sobre un libro, lo que se conoce como un book tráiler.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,5,"Book' tráiler, así es lo último para enganchar a los lectores","“La comunicación ha cambiado por completo y las editoriales se adaptan a los nuevos conceptos publicando sus novedades en formato e-book, o dando servicios de autopublicación basados en las herramientas que aporta la red. Cambia la comunicación y en consecuencia cambia la forma de promoción. Es en este aspecto donde el book tráiler está proliferando”, dice Salvador Ortiz, de Visual Books, una empresa española dedicada a producir estos formatos.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,6,"Book' tráiler, así es lo último para enganchar a los lectores","No se trata, sin embargo, de pequeñas editoriales o aquellas dedicadas exclusivamente al mundo digital, también las tradicionales están encontrando en los blogs, el Facebook, el Twitter, las comunidades virtuales de lectores o los hangouts con autores, una nueva forma de promover sus libros.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,7,"Book' tráiler, así es lo último para enganchar a los lectores",Incentivar la lectura,Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,8,"Book' tráiler, así es lo último para enganchar a los lectores","En Colombia los book tráilers han tomado fuerza en el último año y medio, dice Diana Montero, directora de Mercadeo de Planeta en el país. En su caso han producido tráilers de libros como Paranormal, de Mario Mendoza o el de Pablo Escobar, escrito por su hijo, entre otros.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,9,"Book' tráiler, así es lo último para enganchar a los lectores","“Esta tendencia nace de la necesidad de contar de qué va el libro. Normalmente la gente compra un libro porque alguien se lo recomienda o porque está interesada en un tema específico o por que es fan del autor, y con el book tráiler podemos llamar la atención del lector”, dice Montero.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,10,"Book' tráiler, así es lo último para enganchar a los lectores","Aunque hay tipos muy variados de book tráiler, se presentan diferentes niveles de producción, según Salvador Ortíz. Algunos son montajes con efectos sonoros e imágenes en ciertos casos hechos por escritores que se autoeditan; otros utilizan diseño gráfico animado y son más elaborados, y existen los que son conocidos como estilo Hollywood o de gama 3, “con imágenes reales de alta definición, actores, edición, posproducción”. “Un book tráiler sugiere los acontecimientos de la historia, pero sin revelar la trama. Su función es incitar a la lectura”, dicen los españoles de Visual Book.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,11,"Book' tráiler, así es lo último para enganchar a los lectores","Generalmente usan la intriga y la música para enganchar a los futuros lectores, duran en promedio 2 minutos, terminan con la portada del libro o una imagen del autor y, de forma similar al ‘próximamente en cines’, culminan con la fecha en la que se podrá comprar en librerías. No todos los libros se prestan para hacer book tráilers. “Funciona más con los de ficción, pero hemos hecho tráilers con libros de poesía y ensayo”, dice Ortíz.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,12,"Book' tráiler, así es lo último para enganchar a los lectores","Mientras Ximena Oliveros, directora de comunicaciones de Penguin Random House en Colombia, asegura que lo hacen con libros que consideran que pueden ser virales, “con libros que tienen un público activo en redes sociales o con libros cuyos autores son usuarios de redes”.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,13,"Book' tráiler, así es lo último para enganchar a los lectores","En esta editorial tienen como ejemplo el tráiler de La princesa y el mago sombrío, de Carolina Andújar, que usa la animación para presentar una novela gótica escrita por una autora joven con gran fanaticada en redes sociales.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,14,"Book' tráiler, así es lo último para enganchar a los lectores","Diego Bianki, ilustrador argentino que participará en el Hay Festival en Cartagena, es uno de los latinoamericanos que se dedica a crear book tráilers, en su caso, con libros infantiles.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,15,"Book' tráiler, así es lo último para enganchar a los lectores","Después de ilustrar su libro Rompecabezas, pensó que una forma de llegar a los niños era convertirlo en una animación, creó un storyboard y produjo un tráiler de 1:20. Al ver el resultado, repitió el esquema con los libros Una casa bien abierta, que obtuvo 8.269 visitas en YouTube; o Por qué los elefantes prefieren jugar a la mancha. “Durante la Feria del Libro de Buenos Aires tuvimos gente que llegaba a nuestro stand preguntando por el libro del video”, dice Bianki, cofundador de la editorial Pequeño Editor.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,16,"Book' tráiler, así es lo último para enganchar a los lectores","Para escritores como el mexicano Élmer Mendoza, esta ha sido su oportunidad de hablar al público joven en su propio lenguaje, el de la imagen. Mendoza, autor de Balas de plata o Nombre de perro, probó las ventajas del book tráiler con su libro El misterio de la orquídea calavera.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,17,"Book' tráiler, así es lo último para enganchar a los lectores","“Los jóvenes comparten en redes cuando un libro les gusta, así que esta es una manera de que entre ellos mismos se recomienden libros y se animen a leer”, dijo el escritor.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,18,"Book' tráiler, así es lo último para enganchar a los lectores","Sin embargo, el book tráiler no es un territorio exclusivo de libros con lenguaje cinematográfico o aquellos dirigidos a un público infantil. En Colombia ha sido usado incluso para promocionar ensayos históricos como el de William Ospina con su libro Pa’ que se acabe la vaina o en España con el de Antonio Muñoz Molina, Como la sombra que se va, sobre el asesino de Martin Luther King.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
18,19,"Book' tráiler, así es lo último para enganchar a los lectores","Pero Bianki recuerda que esta es solo una herramienta. “A partir del desarrollo de estos medios de comunicación nuevos, la gente tiene cierta avidez y una manera de relacionarse diferente, en la que es importante sentir identificación con los libros. Pero nos interesa que esto no quede en un video, que en realidad es solo una manera de anunciar la salida de un libro, sino que la gente realmente se enamore de leer”, agrega.",Postdigital,El Tiempo,1/25/2015,Catalina Oquendo,Libros
19,1,Los retos frente a los nuevos lectores digitales,"Desde este martes, la Segunda Semana del Libro Digital, en la Biblioteca Nacional de Bogotá.",Evento,El Tiempo,11/9/2014,NA,Cultura y Entretenimiento
19,2,Los retos frente a los nuevos lectores digitales,"Expertos como el consultor argentino Roberto Igarza, el francés Pierre Jean Benghozi y la chilena Daniela Schüttet liderarán la discusión que desde este martes se abordará en la Biblioteca Nacional de Colombia, con respecto a los libros sin papel.",Evento,El Tiempo,11/9/2014,NA,Cultura y Entretenimiento
19,3,Los retos frente a los nuevos lectores digitales,"La segunda Semana del Libro Digital, que va de martes a viernes de esta semana, tendrá cuatro ejes temáticos: la lectura digital, la distribución de estos productos electrónicos, el rol de las bibliotecas en el siglo XXI y la difusión digital del patrimonio bibliográfico y documental.",Evento,El Tiempo,11/9/2014,NA,Cultura y Entretenimiento
